Date,Open,High,Low,Close,Adj Close,Volume
2021-01-06,177.13,187.05,177.0,186.25,186.25,1123800
2021-01-07,187.8,189.81,187.32,188.06,188.06,741300
2021-01-08,188.0,192.0,187.53,191.08,191.08,805500
2021-01-11,190.07,192.07,188.27,191.44,191.44,617100
2021-01-12,191.0,192.34,187.94,189.42,189.42,607700
2021-01-13,189.04,191.37,188.96,189.36,189.36,529200
2021-01-14,189.38,190.55,187.7,188.11,188.11,568200
2021-01-15,187.92,188.75,185.61,187.79,187.79,1028200
2021-01-19,191.5,191.5,186.47,188.97,188.97,948300
2021-01-20,189.03,191.27,188.03,190.54,190.54,684100
2021-01-21,189.65,191.27,187.63,187.69,187.69,1154500
2021-01-22,186.99,187.41,185.13,185.59,185.59,824000
2021-01-25,185.75,186.44,179.53,183.02,183.02,930600
2021-01-26,184.48,184.68,180.06,180.34,180.34,755100
2021-01-27,176.12,176.85,170.0,173.0,173.0,1574200
2021-01-28,175.94,180.34,174.91,178.66,178.66,1028400
2021-01-29,178.05,181.75,176.51,177.8,177.8,881200
2021-02-01,180.18,182.2,178.83,180.44,180.44,1251600
2021-02-02,183.15,187.34,182.25,184.41,184.41,953400
2021-02-03,183.91,185.5,182.35,182.99,182.99,724800
2021-02-04,183.36,185.97,182.03,184.32,184.32,654500
2021-02-05,186.03,187.0,184.83,186.1,186.1,932300
2021-02-08,187.47,189.08,186.42,186.91,186.91,1344100
2021-02-09,185.64,187.14,183.79,183.82,183.82,1127700
2021-02-10,195.75,199.99,189.59,190.05,190.05,2085400
2021-02-11,191.66,196.97,191.31,192.85,192.85,1051900
2021-02-12,191.57,193.22,188.9,192.66,192.66,755400
2021-02-16,192.66,193.16,189.67,190.5,190.5,1060900
2021-02-17,188.51,191.67,188.22,188.93,188.93,586700
2021-02-18,188.0,189.03,185.38,187.71,187.71,713200
2021-02-19,188.4,189.45,185.97,188.7,188.7,788600
2021-02-22,187.45,190.79,186.39,190.14,190.14,788100
2021-02-23,190.67,192.81,189.89,191.05,191.05,1262200
2021-02-24,191.18,197.35,191.18,194.59,194.59,1350300
2021-02-25,194.05,195.0,190.68,192.55,192.55,1118900
2021-02-26,193.82,195.27,189.39,192.79,192.79,1383200
2021-03-01,194.98,196.72,192.55,194.39,194.39,823900
2021-03-02,194.33,194.79,190.12,192.74,192.74,609600
2021-03-03,191.17,192.44,188.61,190.59,190.59,638300
2021-03-04,189.71,191.26,183.91,186.58,186.58,857500
2021-03-05,187.87,189.92,181.13,188.78,188.78,1216600
2021-03-08,191.47,194.95,187.62,187.8,187.8,917500
2021-03-09,190.06,192.8,188.81,189.39,189.39,862700
2021-03-10,190.24,191.79,189.54,189.74,189.74,677000
2021-03-11,191.36,191.83,189.08,189.37,189.37,677500
2021-03-12,188.14,189.22,185.25,186.81,186.81,886700
2021-03-15,186.03,190.72,185.84,190.65,190.65,808700
2021-03-16,191.77,192.79,187.34,189.39,189.39,846500
2021-03-17,188.69,191.1,187.61,189.71,189.71,726800
2021-03-18,188.53,190.05,185.73,186.5,186.5,771800
2021-03-19,187.09,189.62,185.78,188.33,188.33,1090600
2021-03-22,188.3,191.06,187.14,189.73,189.73,878100
2021-03-23,189.53,189.77,186.37,186.99,186.99,800300
2021-03-24,187.26,189.23,185.55,186.11,186.11,585000
2021-03-25,186.29,187.04,184.31,186.55,186.55,900900
2021-03-26,187.85,193.16,186.65,192.86,192.86,605000
2021-03-29,191.04,192.23,189.7,191.0,191.0,595200
2021-03-30,189.7,191.74,189.15,190.79,190.79,758800
2021-03-31,192.14,195.06,190.85,193.14,193.14,862500
2021-04-01,195.03,199.31,191.84,198.06,198.06,1003000
2021-04-05,199.0,201.31,199.0,200.37,200.37,604800
2021-04-06,200.3,203.79,200.2,203.57,203.57,850400
2021-04-07,203.43,203.44,200.07,201.6,201.6,639700
2021-04-08,202.46,204.91,202.46,204.34,204.34,641900
2021-04-09,205.68,207.79,204.66,207.66,207.66,567100
2021-04-12,207.9,208.48,205.78,208.21,208.21,929400
2021-04-13,208.09,208.84,206.69,207.49,207.49,505900
2021-04-14,208.62,211.11,207.86,208.9,208.9,814500
2021-04-15,210.75,217.63,210.75,214.13,214.13,1129700
2021-04-16,216.0,216.91,214.81,215.56,215.56,1414000
2021-04-19,215.71,218.33,214.96,216.22,216.22,1205800
2021-04-20,215.87,219.6,215.87,217.12,217.12,1854700
2021-04-21,216.5,220.55,215.22,219.0,219.0,986300
2021-04-22,225.95,235.51,223.6,225.94,225.94,1829500
2021-04-23,226.4,232.91,226.4,232.3,232.3,1594700
2021-04-26,233.09,235.19,232.18,233.42,233.42,1291800
2021-04-27,233.32,234.66,231.69,234.41,234.41,1339900
2021-04-28,233.77,237.29,232.75,236.02,236.02,1165500
2021-04-29,237.0,237.47,232.12,235.45,235.45,1045300
2021-04-30,235.11,236.92,232.59,234.69,234.69,774100
2021-05-03,236.0,236.62,231.73,233.96,233.96,793200
2021-05-04,232.0,233.67,229.47,232.69,232.69,1069200
2021-05-05,233.55,234.75,230.06,231.94,231.94,1250700
2021-05-06,231.33,231.74,229.35,231.22,231.22,1250400
2021-05-07,232.0,236.21,231.86,234.39,234.39,953200
2021-05-10,234.96,235.86,231.28,231.49,231.49,1024100
2021-05-11,229.31,233.3,227.4,232.07,232.07,1131900
2021-05-12,229.86,231.76,227.59,228.0,228.0,775200
2021-05-13,229.07,230.97,228.19,229.66,229.66,968700
2021-05-14,231.08,234.81,229.36,234.04,234.04,785400
2021-05-17,234.65,235.54,231.22,231.48,231.48,565900
2021-05-18,232.15,232.29,229.53,230.58,230.58,1046100
2021-05-19,228.12,232.72,226.95,232.7,232.7,941200
2021-05-20,232.39,237.84,232.03,236.74,236.74,656800
2021-05-21,237.35,240.82,237.35,238.96,238.96,1002500
2021-05-24,241.13,243.94,239.91,242.58,242.58,738000
2021-05-25,243.44,244.95,241.23,242.13,242.13,827500
2021-05-26,243.19,243.69,237.63,239.6,239.6,664700
2021-05-27,239.95,240.9,237.28,237.46,237.46,2468100
2021-05-28,239.55,240.58,238.02,240.16,240.16,1282800
2021-06-01,241.4,242.01,234.76,237.25,237.25,847800
2021-06-02,238.38,239.5,234.91,235.0,235.0,945000
2021-06-03,233.38,234.84,230.96,233.34,233.34,1490100
2021-06-04,235.59,236.43,233.45,233.84,233.84,919500
2021-06-07,233.57,235.22,232.58,233.2,233.2,1608600
2021-06-08,234.05,235.72,231.07,234.82,234.82,777100
2021-06-09,235.2,239.85,234.65,239.38,239.38,1049900
2021-06-10,239.95,244.38,239.92,242.8,242.8,799800
2021-06-11,243.0,243.54,240.48,243.44,243.44,1090300
2021-06-14,243.41,245.51,242.3,244.47,244.47,726700
2021-06-15,245.21,247.48,244.18,246.77,246.77,950100
2021-06-16,248.74,248.74,243.77,244.23,244.23,998100
2021-06-17,243.86,247.06,243.12,246.3,246.3,1136100
2021-06-18,244.65,247.06,238.99,239.66,239.66,4072000
2021-06-21,241.11,244.28,239.1,243.45,243.45,1065500
2021-06-22,243.42,244.95,241.91,243.98,243.98,1050000
2021-06-23,243.09,244.64,241.58,242.31,242.31,984800
2021-06-24,243.58,244.82,240.81,240.89,240.89,925100
2021-06-25,241.93,245.77,240.89,245.34,245.34,1840500
2021-06-28,245.93,246.74,242.16,243.39,243.39,631200
2021-06-29,243.14,245.62,242.58,244.09,244.09,547400
2021-06-30,243.34,243.99,240.33,242.32,242.32,1051500
2021-07-01,242.73,247.35,242.46,247.14,247.14,910400
2021-07-02,247.41,249.45,246.15,249.15,249.15,538700
2021-07-06,249.64,251.57,247.84,250.95,250.95,1113800
2021-07-07,251.67,254.05,248.98,253.94,253.94,830500
2021-07-08,250.0,250.61,247.91,248.81,248.81,750100
2021-07-09,249.7,251.31,248.57,251.16,251.16,470600
2021-07-12,251.63,252.41,248.11,248.62,248.62,765700
2021-07-13,248.99,250.05,246.5,249.63,249.63,734800
2021-07-14,249.64,250.46,245.31,246.0,246.0,681500
2021-07-15,245.63,247.22,243.91,246.5,246.5,717800
2021-07-16,247.3,249.78,245.66,247.7,247.7,501300
2021-07-19,244.23,245.15,239.83,241.69,241.69,906400
2021-07-20,242.92,247.69,241.48,247.07,247.07,1123800
2021-07-21,247.88,247.88,241.32,243.03,243.03,1139800
2021-07-22,244.16,246.89,243.43,244.91,244.91,714300
2021-07-23,246.01,249.91,245.28,249.08,249.08,839100
2021-07-26,248.05,249.85,243.93,247.29,247.29,1293900
2021-07-27,243.63,247.2,238.17,243.18,243.18,1556800
2021-07-28,244.16,246.28,242.02,245.37,245.37,1168900
2021-07-29,246.82,250.2,246.52,248.71,248.71,585800
2021-07-30,248.92,249.91,247.13,247.7,247.7,967000
2021-08-02,248.43,249.43,246.3,247.3,247.3,807000
2021-08-03,248.19,250.74,247.78,249.98,249.98,1049900
2021-08-04,249.99,252.13,246.8,249.86,249.86,727700
2021-08-05,250.9,251.85,247.27,248.41,248.41,508800
2021-08-06,247.82,249.81,244.81,248.96,248.96,670900
2021-08-09,249.09,249.83,245.38,247.66,247.66,541900
2021-08-10,247.46,249.91,245.72,247.39,247.39,543700
2021-08-11,247.63,248.44,244.21,244.55,244.55,530700
2021-08-12,244.97,247.15,243.69,246.25,246.25,553700
2021-08-13,246.6,248.26,245.99,248.14,248.14,265600
2021-08-16,248.4,255.45,248.23,255.29,255.29,677600
2021-08-17,254.62,257.3,253.07,257.04,257.04,860000
2021-08-18,256.92,259.08,254.88,255.0,255.0,801900
2021-08-19,253.21,257.27,252.83,256.66,256.66,865700
2021-08-20,256.47,257.97,253.31,254.7,254.7,555600
2021-08-23,256.88,257.73,253.81,254.38,254.38,707200
2021-08-24,255.26,257.26,253.57,256.86,256.86,675300
2021-08-25,257.97,259.3,255.64,258.71,258.71,383400
2021-08-26,258.64,259.78,256.4,258.49,258.49,442600
2021-08-27,259.42,263.61,259.02,259.55,259.55,459100
2021-08-30,259.08,261.75,259.08,261.6,261.6,509000
2021-08-31,261.6,262.25,258.25,259.73,259.73,638800
2021-09-01,260.01,263.05,258.48,262.23,262.23,514500
2021-09-02,263.66,265.34,262.76,265.23,265.23,476800
2021-09-03,264.72,264.81,262.56,263.22,263.22,509700
2021-09-07,261.93,265.1,259.44,264.45,264.45,474500
2021-09-08,264.3,265.3,261.63,261.91,261.91,611800
2021-09-09,262.0,263.85,260.87,261.28,261.28,480800
2021-09-10,262.39,263.94,259.29,260.5,260.5,455600
2021-09-13,262.14,262.54,253.17,255.57,255.57,672500
2021-09-14,257.46,259.65,256.0,257.55,257.55,711200
2021-09-15,257.07,259.1,255.89,258.55,258.55,531400
2021-09-16,258.6,259.28,256.69,257.85,257.85,508500
2021-09-17,257.63,259.03,254.82,256.33,256.33,929100
2021-09-20,252.81,255.22,249.83,253.17,253.17,488200
2021-09-21,254.92,258.48,253.95,256.26,256.26,619800
2021-09-22,257.15,261.36,255.61,259.75,259.75,545500
2021-09-23,261.06,264.01,258.57,262.27,262.27,748100
2021-09-24,261.91,263.52,259.04,261.61,261.61,715900
2021-09-27,260.27,260.6,246.8,248.14,248.14,1242300
2021-09-28,245.08,245.26,237.45,241.59,241.59,1403900
2021-09-29,244.52,245.1,241.97,242.91,242.91,758400
2021-09-30,244.09,245.48,239.13,239.54,239.54,867200
2021-10-01,239.74,242.98,234.1,241.55,241.55,674600
2021-10-04,241.49,243.29,234.77,238.57,238.57,901700
2021-10-05,240.27,243.47,237.72,239.36,239.36,649100
2021-10-06,237.88,239.86,235.99,239.4,239.4,539900
2021-10-07,240.68,246.18,240.28,243.82,243.82,528900
2021-10-08,244.35,244.45,241.58,242.23,242.23,548600
2021-10-11,241.17,244.78,240.09,240.28,240.28,318000
2021-10-12,242.22,242.27,237.57,238.37,238.37,309800
2021-10-13,239.94,243.65,239.28,241.51,241.51,751000
2021-10-14,244.07,247.25,244.02,246.82,246.82,534800
2021-10-15,248.31,250.31,246.57,248.85,248.85,567300
2021-10-18,248.3,249.61,246.18,248.46,248.46,550000
2021-10-19,250.59,252.97,248.9,249.02,249.02,616200
2021-10-20,249.8,253.65,249.74,251.52,251.52,768000
2021-10-21,250.0,255.72,241.3,254.84,254.84,1308300
2021-10-22,256.0,260.12,254.87,256.89,256.89,987600
2021-10-25,256.79,258.31,255.22,257.25,257.25,701100
2021-10-26,258.34,258.81,255.76,256.09,256.09,566300
2021-10-27,257.45,257.45,254.04,254.29,254.29,548500
2021-10-28,254.38,258.07,253.68,257.19,257.19,487300
2021-10-29,256.93,261.96,255.71,261.42,261.42,677000
2021-11-01,261.82,263.69,257.17,258.89,258.89,553100
2021-11-02,259.84,259.99,255.89,257.83,257.83,591400
2021-11-03,257.47,257.47,248.16,254.6,254.6,1021800
2021-11-04,254.62,254.9,251.67,253.86,253.86,808300
2021-11-05,252.05,252.58,245.11,247.19,247.19,1402500
2021-11-08,248.57,251.63,246.83,251.5,251.5,684000
2021-11-09,252.16,254.62,249.72,251.8,251.8,688200
2021-11-10,250.45,255.78,250.45,252.12,252.12,570900
2021-11-11,253.2,254.12,249.88,252.58,252.58,680900
2021-11-12,254.61,256.57,251.65,254.68,254.68,867800
2021-11-15,254.91,256.6,250.9,251.81,251.81,956200
2021-11-16,252.18,268.52,251.3,267.54,267.54,1264000
2021-11-17,269.0,269.0,263.51,264.45,264.45,920100
2021-11-18,267.23,271.32,266.01,266.6,266.6,1225100
2021-11-19,268.97,272.25,267.68,268.17,268.17,942900
2021-11-22,269.11,269.6,266.11,267.49,267.49,779900
2021-11-23,264.86,265.58,261.7,265.27,265.27,692900
2021-11-24,264.11,266.11,261.62,265.36,265.36,526600
2021-11-26,262.52,269.13,261.49,262.06,262.06,745400
2021-11-29,263.54,270.81,262.54,266.69,266.69,1341400
2021-11-30,264.58,265.35,257.74,259.13,259.13,1972800
2021-12-01,260.45,267.02,259.12,259.25,259.25,1090200
2021-12-02,258.4,263.42,257.53,262.73,262.73,1115800
2021-12-03,265.11,266.5,258.33,261.68,261.68,864100
2021-12-06,262.55,264.98,259.24,263.1,263.1,766300
2021-12-07,267.48,271.3,265.19,270.3,270.3,1086100
2021-12-08,270.8,272.93,268.35,272.19,272.19,888400
2021-12-09,271.32,272.8,269.13,269.16,269.16,563900
2021-12-10,269.58,271.97,267.29,270.32,270.32,713400
2021-12-13,270.52,272.0,268.43,269.74,269.74,800700
2021-12-14,268.27,269.22,259.89,262.65,262.65,790000
2021-12-15,263.92,268.77,261.38,268.1,268.1,836400
2021-12-16,269.0,271.55,265.62,266.45,266.45,906200
2021-12-17,264.25,269.67,261.52,267.43,267.43,1242200
2021-12-20,266.58,266.58,260.58,264.88,264.88,794700
2021-12-21,265.88,268.83,262.44,268.63,268.63,722200
2021-12-22,269.44,277.33,269.44,276.76,276.76,926900
2021-12-23,277.64,279.68,276.88,278.01,278.01,500300
2021-12-27,281.17,283.57,279.11,282.06,282.06,489400
2021-12-28,283.09,283.53,279.64,280.61,280.61,420100
2021-12-29,279.48,282.9,279.16,282.24,282.24,477400
2021-12-30,282.7,285.61,281.91,282.61,282.61,459600
2021-12-31,281.58,284.41,281.58,282.14,282.14,441600
2022-01-03,282.1,282.52,268.55,273.58,273.58,928000
2022-01-04,272.62,272.62,264.03,268.17,268.17,1112000
2022-01-05,267.81,269.12,261.25,261.61,261.61,1195400
2022-01-06,260.0,265.76,257.15,262.51,262.51,798100
2022-01-07,262.19,262.64,254.86,256.91,256.91,1364900
2022-01-10,253.42,257.39,250.37,257.23,257.23,978900
2022-01-11,257.46,261.18,255.03,260.29,260.29,667700
2022-01-12,261.08,263.95,260.24,260.85,260.85,629300
2022-01-13,259.89,260.2,251.65,252.07,252.07,575000
2022-01-14,250.42,252.88,241.52,247.34,247.34,1217100
2022-01-18,243.18,245.58,240.51,242.32,242.32,846200
2022-01-19,244.28,246.32,239.9,240.28,240.28,715700
2022-01-20,241.51,249.51,239.85,244.4,244.4,1762300
2022-01-21,245.0,248.25,239.92,240.95,240.95,1108100
2022-01-24,239.0,244.31,233.0,243.7,243.7,1346100
2022-01-25,237.71,239.62,233.01,236.23,236.23,874800
2022-01-26,238.15,239.04,230.06,232.64,232.64,1141100
2022-01-27,236.09,237.16,230.21,232.0,232.0,679000
2022-01-28,233.06,238.99,229.79,238.82,238.82,819800
2022-01-31,238.93,245.7,238.93,244.9,244.9,1106500
2022-02-01,247.26,248.46,242.19,247.1,247.1,1028700
2022-02-02,247.65,255.72,246.41,254.45,254.45,1033200
2022-02-03,250.0,251.75,248.42,250.19,250.19,797800
2022-02-04,248.53,253.49,246.46,249.89,249.89,762800
2022-02-07,249.89,250.55,244.91,245.92,245.92,697500
2022-02-08,243.38,248.34,242.34,247.37,247.37,1135700
2022-02-09,251.19,255.8,250.52,255.57,255.57,1119600
2022-02-10,249.72,256.62,248.94,250.43,250.43,1457800
2022-02-11,250.39,253.58,243.6,244.28,244.28,1398200
2022-02-14,243.52,245.08,238.18,239.9,239.9,1347900
2022-02-15,245.01,245.01,224.88,228.64,228.64,3098100
2022-02-16,228.42,234.39,223.8,232.18,232.18,2573700
2022-02-17,232.39,233.81,226.11,226.36,226.36,1561100
2022-02-18,227.37,230.49,224.65,228.27,228.27,1288500
2022-02-22,226.83,230.22,222.98,226.46,226.46,1624600
2022-02-23,227.99,230.0,222.98,223.08,223.08,1172700
2022-02-24,218.86,229.44,216.37,228.47,228.47,2053000
2022-02-25,229.42,234.38,227.85,233.99,233.99,1257600
2022-02-28,231.37,233.03,227.71,230.12,230.12,1275700
2022-03-01,231.1,232.48,226.3,227.83,227.83,1077800
2022-03-02,228.56,235.14,226.79,232.37,232.37,912900
2022-03-03,233.99,235.7,231.67,233.37,233.37,923800
2022-03-04,231.62,231.83,225.75,227.0,227.0,1146600
2022-03-07,223.87,224.68,215.42,216.66,216.66,1388800
2022-03-08,214.9,216.99,208.61,210.56,210.56,2040700
2022-03-09,216.31,221.08,215.03,219.21,219.21,1440100
2022-03-10,215.74,218.34,214.54,216.94,216.94,795300
2022-03-11,219.3,219.93,213.32,213.61,213.61,572500
2022-03-14,215.05,218.8,209.94,211.09,211.09,994400
2022-03-15,214.2,216.21,213.07,215.01,215.01,748200
2022-03-16,218.85,223.65,215.04,220.27,220.27,1280500
2022-03-17,219.55,223.25,218.67,223.24,223.24,909500
2022-03-18,223.32,228.24,221.97,227.66,227.66,1368000
2022-03-21,224.78,229.99,224.78,226.97,226.97,1255100
2022-03-22,226.67,231.21,226.42,228.93,228.93,964100
2022-03-23,226.99,227.92,219.02,220.31,220.31,849100
2022-03-24,220.89,224.65,219.19,224.62,224.62,664000
2022-03-25,225.8,226.98,219.95,224.76,224.76,704600
2022-03-28,225.41,226.71,223.82,226.69,226.69,562600
2022-03-29,231.4,234.71,230.29,233.59,233.59,994500
2022-03-30,232.6,235.0,229.95,231.32,231.32,1108400
2022-03-31,231.67,235.18,230.26,231.21,231.21,1191800
2022-04-01,232.92,240.58,232.62,240.31,240.31,1399600
2022-04-04,240.37,241.71,237.08,238.5,238.5,1262200
2022-04-05,237.56,241.55,236.09,238.36,238.36,950500
2022-04-06,236.47,241.4,234.43,240.3,240.3,947700
2022-04-07,239.96,251.6,239.4,249.28,249.28,1396200
2022-04-08,248.51,254.94,248.51,252.29,252.29,1501800
2022-04-11,249.31,251.79,242.57,242.98,242.98,1015800
2022-04-12,243.88,246.35,235.3,237.67,237.67,1237700
2022-04-13,236.63,239.95,236.08,239.31,239.31,897200
2022-04-14,240.12,241.65,235.27,238.48,238.48,931200
2022-04-18,238.83,239.16,232.52,234.39,234.39,653900
2022-04-19,233.77,238.57,233.77,237.87,237.87,687100
2022-04-20,239.7,245.2,238.63,242.77,242.77,765100
2022-04-21,245.23,245.37,235.39,236.17,236.17,733800
2022-04-22,234.01,234.43,227.93,228.16,228.16,1010700
2022-04-25,223.45,223.45,216.14,219.86,219.86,1480100
2022-04-26,217.99,218.79,205.03,206.73,206.73,2123400
2022-04-27,215.0,218.0,204.5,210.24,210.24,2570400
2022-04-28,212.53,220.52,209.08,219.4,219.4,2299700
2022-04-29,222.32,228.29,217.53,217.99,217.99,1818400
2022-05-02,215.52,218.2,211.3,217.06,217.06,1327500
2022-05-03,217.29,220.54,214.85,215.2,215.2,1093500
2022-05-04,214.73,223.73,212.01,222.79,222.79,1282800
2022-05-05,221.32,222.34,213.1,215.32,215.32,859100
2022-05-06,213.83,214.72,210.05,213.82,213.82,936200
2022-05-09,210.64,212.04,203.2,204.07,204.07,1239700
2022-05-10,207.03,208.67,199.67,203.21,203.21,1309200
2022-05-11,203.05,208.11,200.45,200.96,200.96,1097900
2022-05-12,198.99,205.14,198.11,202.53,202.53,1067000
2022-05-13,205.64,211.22,204.29,208.71,208.71,695400
2022-05-16,206.6,209.48,203.85,206.45,206.45,619200
2022-05-17,209.06,211.15,204.5,206.69,206.69,1025200
2022-05-18,204.11,205.74,195.81,197.26,197.26,1217500
2022-05-19,196.2,203.37,195.57,201.74,201.74,1398600
2022-05-20,204.5,204.66,197.53,201.83,201.83,861500
2022-05-23,203.9,204.24,199.42,203.39,203.39,703900
2022-05-24,204.4,204.06,199.89,201.21,201.21,348123
